					
ED3052	https://northwestern.box.com/shared/static/7g78k1nnydkfaok5k230a1korlgap91r.bam	https://northwestern.box.com/shared/static/c2zlvfi1sksadj8uv2pfyohkg7cgomxp.bai	https://northwestern.box.com/shared/static/i57xsvyc4xbm8pzq23zmrwd7iq3212xe.cram	https://northwestern.box.com/shared/static/n96jbu6htocwfg3oazgfiy0eufsgbdxg.crai	
NIC261	https://northwestern.box.com/shared/static/0bs4frradihdgmb09yceab54jkao4uvi.bam	https://northwestern.box.com/shared/static/gsmsygeiu8otupel3gsx9oidieu6vwnb.bai	https://northwestern.box.com/shared/static/lrixr6aoyuqhsadw93cp5rhkt7behch3.cram	https://northwestern.box.com/shared/static/ccz1sjkwgv4j9vv80fqtwnr0181suiq6.crai	
JU1213	https://northwestern.box.com/shared/static/boy5rb9ljt2jrq2ijz1r5y8n8ufmzuxt.bam	https://northwestern.box.com/shared/static/tusa5qmzrh4uynt1jixtif4wl4098e7m.bai	https://northwestern.box.com/shared/static/iufn0gv69vq6jmn82mi5d44ehm6ypw2x.cram	https://northwestern.box.com/shared/static/oaw9gko3bigqvmhbsrq66kxyr7494zk8.crai	
JU1212	https://northwestern.box.com/shared/static/al47hrs7de5mrav6k0kslhnmvn6cbzy4.bam	https://northwestern.box.com/shared/static/i0zmu0iiz062w5np64fbyhgjpvymo26l.bai	https://northwestern.box.com/shared/static/fm6jdhqva9j0fcv13nwkq6slo77tuis9.cram	https://northwestern.box.com/shared/static/wf1uy280m1z1pygtvuexj2uts1d8p6dz.crai	
JU258	https://northwestern.box.com/shared/static/k65aamu38geqzc9q1ec9j95jsakvg38d.bam	https://northwestern.box.com/shared/static/01lwov6t4ujdcr9nwjorx4kai3krfj9c.bai	https://northwestern.box.com/shared/static/x3mjvezr1hjy0t63bz7bfnzayczdgz95.cram	https://northwestern.box.com/shared/static/di5ro4w71qpkcr5mq0z9ts9yh2xmwttc.crai	
JU393	https://northwestern.box.com/shared/static/qgwclg45r45yks6t601okwbwj5ceo8j5.bam	https://northwestern.box.com/shared/static/26gmo6zmadx3xl17dawygp0mss92ysao.bai	https://northwestern.box.com/shared/static/j4opjxldzgz2k03ej9ep0gz1a8nhluge.cram	https://northwestern.box.com/shared/static/cbp9tkic3gbpzjl25ho9bt7c5yz8y21y.crai	
JU394	https://northwestern.box.com/shared/static/wppuddyt2y1c7jk7pi1dzdv1yr8h4q6z.bam	https://northwestern.box.com/shared/static/ymwe5euzw6cpax25z230v1f12fep76mv.bai	https://northwestern.box.com/shared/static/3gk1arji2rc45wuqr92j7fy3rbulzlse.cram	https://northwestern.box.com/shared/static/qlfikejgnfytmqijul4jm4n22q9852q5.crai	
JU397	https://northwestern.box.com/shared/static/9a6fcnicep0zolx9yhupqjkecsgj9sdu.bam	https://northwestern.box.com/shared/static/hgpneg88y3gi5af6bj8tf64171koo2ki.bai	https://northwestern.box.com/shared/static/769gytirakl452a53bfu2ix1wr68japm.cram	https://northwestern.box.com/shared/static/ok7l28lnu0pqc7q56b09z8qu0hniop4p.crai	
JU310	https://northwestern.box.com/shared/static/77owqrh4586husuby2ac03e17jyqx2gp.bam	https://northwestern.box.com/shared/static/hsd6uf2hd8bxp4v90h20gp8opdllyf0l.bai	https://northwestern.box.com/shared/static/mw2nshu6vd2ubmhj30ilr1eeruvnuvfs.cram	https://northwestern.box.com/shared/static/9pglp0m1iat4i39dka0mr582pdsc6wdt.crai	
JU311		https://northwestern.box.com/shared/static/ou4z0yuj13dnyaphvyj06zmr50sgbzv6.bai	https://northwestern.box.com/shared/static/xvoh2guc7dsytb0di95nn6ntylygn3ce.cram	https://northwestern.box.com/shared/static/gtr4wvbx8mtnfo4v72hfq4x78etmg8t2.crai	
JU312	https://northwestern.box.com/shared/static/4475f99q6phbj5k6knujfrp3tlpwydhe.bam	https://northwestern.box.com/shared/static/n4667raaev5kp2nl10nc3r2djbtv31ra.bai	https://northwestern.box.com/shared/static/48bgng880zduorxyzeuzgkbucpvvd04k.cram	https://northwestern.box.com/shared/static/j22v58zdinyb7rrszgfsr3ctgkjgi2u3.crai	
CX11307	https://northwestern.box.com/shared/static/k6ldxqx1pnoday1ja4el6zn2zlm0fzcl.bam	https://northwestern.box.com/shared/static/2knxe0m91tucqc8xpga9j4ewigqnvx6u.bai	https://northwestern.box.com/shared/static/lb0xbfgu3uy7fzdysdojvuwah1fi5l8p.cram	https://northwestern.box.com/shared/static/ofn1q1s4h165vu3jok5ucl7s3kfiwwhc.crai	
CB4858	https://northwestern.box.com/shared/static/8vnzn6hovlyodxzve2xn0n1flenlgeqm.bam	https://northwestern.box.com/shared/static/fy6dgw88mtj8zyb9imv6lurzgve3jqom.bai	https://northwestern.box.com/shared/static/lvhrj1zsu0ls7or0whky1so1uvtnc4jq.cram	https://northwestern.box.com/shared/static/82x24c2glgwxb2ssgzrwcerh4x1r5nka.crai	
PX179	https://northwestern.box.com/shared/static/nqs8oz23r2m2n55x0ex0y93i00ye8b3s.bam	https://northwestern.box.com/shared/static/xr34u66q34ysqo31nqw4ntlwxh5e6c9c.bai	https://northwestern.box.com/shared/static/2az8t1ihftmddhj28yw9un0fwc2j6ccj.cram	https://northwestern.box.com/shared/static/ihafgrh7yy4ryq0pgjr5gmoun1i34puh.crai	
PS2025	https://northwestern.box.com/shared/static/o5o0ky2ll5ukc7hnijdo4e7n8bj0brtk.bam	https://northwestern.box.com/shared/static/mawdb8j3ttx0fdfk2cknrhjr8odj6bm6.bai	https://northwestern.box.com/shared/static/46ev1v7k2fd3z3x242i1m63n0ij5li9k.cram	https://northwestern.box.com/shared/static/40owqh68eiqb515n5d4jfttb6ux2ihhj.crai	
